Josh Anderson,CBJ,R,2016-11-15,false,WSH,0,0,1,0,0,0,0,0,0,0,1,0.0,714,18,2,0,1,0,0,0,2,0
Josh Anderson,CBJ,R,2016-11-26,false,FLA,0,0,0,0,0,0,0,0,0,0,2,0.0,680,17,4,1,0,1,1,0,2,0
Josh Anderson,CBJ,R,2016-12-16,false,CGY,0,0,0,2,0,0,0,0,0,0,0,0.0,760,18,1,3,1,0,0,0,0,0
Josh Anderson,CBJ,R,2016-12-27,false,BOS,0,1,0,2,0,0,0,0,0,0,1,0.0,741,17,1,0,0,0,0,0,0,0
Josh Anderson,CBJ,R,2016-10-15,false,SJS,1,0,1,0,0,0,0,0,0,0,2,50.0,648,17,0,0,0,1,1,0,0,0
Josh Anderson,CBJ,R,2016-12-10,false,NYI,1,0,1,0,0,0,0,0,1,0,2,50.0,764,21,1,0,2,0,1,0,0,0
Josh Anderson,CBJ,R,2016-12-23,false,MTL,0,0,0,0,0,0,0,0,0,0,1,0.0,826,17,1,1,1,0,0,0,1,0
Josh Anderson,CBJ,R,2016-11-04,false,MTL,2,1,4,0,0,0,0,0,0,0,3,66.7,778,21,1,0,1,1,0,0,0,0
Josh Anderson,CBJ,R,2016-11-21,false,COL,0,0,0,0,0,0,0,0,0,0,2,0.0,580,16,1,1,0,0,0,0,1,0
Josh Anderson,CBJ,R,2016-10-28,false,ANA,0,0,0,7,0,0,0,0,0,0,2,0.0,775,19,1,0,0,0,0,0,0,0
Josh Anderson,CBJ,R,2016-11-25,false,TBL,1,0,0,2,0,0,0,0,0,0,4,25.0,635,17,0,0,0,0,0,1,2,33
Josh Anderson,CBJ,R,2016-11-20,false,WSH,0,0,0,0,0,0,0,0,0,0,1,0.0,823,21,2,2,0,0,0,1,0,100
Josh Anderson,CBJ,R,2016-12-29,false,WPG,0,0,0,2,0,0,0,0,0,0,3,0.0,572,19,2,0,0,0,2,0,0,0
Josh Anderson,CBJ,R,2016-11-29,false,TBL,1,2,2,0,0,0,0,0,0,0,7,14.3,798,20,3,0,1,0,0,1,1,50
Josh Anderson,CBJ,R,2016-11-18,false,NYR,0,0,0,0,0,0,0,0,0,0,1,0.0,599,16,3,0,1,1,0,2,1,66
Josh Anderson,CBJ,R,2016-12-22,false,PIT,0,1,2,0,0,0,0,0,0,0,0,0.0,854,20,1,2,1,0,1,0,0,0
Josh Anderson,CBJ,R,2016-12-05,false,ARI,0,0,0,0,0,0,0,0,0,0,0,0.0,827,17,3,0,1,1,1,0,1,0
Josh Anderson,CBJ,R,2016-10-22,false,DAL,1,0,2,0,0,0,0,0,1,0,2,50.0,657,21,1,0,0,0,0,0,1,0
Josh Anderson,CBJ,R,2016-10-21,false,CHI,0,0,0,0,0,0,0,0,0,0,3,0.0,697,17,1,1,0,0,0,1,1,50
Josh Anderson,CBJ,R,2016-11-12,false,STL,0,0,1,0,0,0,0,0,0,0,0,0.0,750,20,1,2,0,0,1,0,0,0
Josh Anderson,CBJ,R,2016-12-13,false,EDM,0,1,-1,0,0,0,0,0,0,0,1,0.0,660,15,4,0,1,1,1,0,1,0
Josh Anderson,CBJ,R,2016-12-20,false,LAK,0,0,0,7,0,0,0,0,0,0,0,0.0,631,16,4,0,2,0,0,0,0,0
Josh Anderson,CBJ,R,2016-11-01,false,DAL,0,0,0,2,0,0,0,0,0,0,3,0.0,627,19,1,0,1,0,0,0,0,0
Josh Anderson,CBJ,R,2016-12-31,false,MIN,0,0,0,5,0,0,0,0,0,0,1,0.0,740,18,2,0,0,0,0,0,0,0
Josh Anderson,CBJ,R,2016-12-09,false,DET,0,0,0,0,0,0,0,0,0,0,0,0.0,736,18,2,1,0,0,0,0,0,0
